Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AF Sens 3 Volts (V),Calculated Load (g/rev),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF (g/s),MAF Volts (V),RPM (RPM),TD Boost Error (psi),Throttle Pos (%),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.6.0-27787][2005 USDM Impreza WRX STI][Reflash: Stage0 v400.ptm - Realtime: Stage0 v400.ptm]"
87.928,0.78,-2.34,-0.12,14.36,0.09,0.39,1.000,0.00,0.00,45.50,5.89,66.2,18.04,2.04,2762,1.69,11.0,15.29,0
88.029,1.56,-2.34,0.00,14.47,0.12,0.39,1.000,0.00,0.00,45.00,5.90,66.2,18.03,2.04,2767,1.68,11.0,15.29,0
88.134,1.56,-2.34,0.00,14.47,0.11,0.39,1.000,0.00,0.00,45.50,5.93,66.2,18.02,2.04,2778,1.67,11.0,15.69,0
88.234,0.00,-2.34,-0.12,14.36,0.10,0.39,1.000,0.00,0.00,45.50,6.47,66.2,18.94,2.12,2759,1.64,12.9,15.69,0
88.333,1.56,-2.34,-0.12,14.36,0.11,0.43,1.000,0.00,0.00,46.00,8.36,66.2,25.39,2.26,2798,2.19,14.9,18.04,0
88.433,0.78,-2.34,-0.12,14.47,0.12,0.52,1.000,0.00,0.00,46.00,8.33,66.2,26.37,2.28,2790,2.85,14.9,18.04,0
88.527,0.00,-2.34,-0.12,14.24,0.15,0.55,1.000,0.00,0.00,46.00,8.25,66.2,26.77,2.28,2763,1.99,14.9,18.04,0
88.631,0.78,-2.34,-0.12,14.47,0.65,0.57,1.000,0.00,0.00,46.00,8.93,66.2,26.56,2.28,2791,1.83,14.9,18.04,0
88.733,0.00,-2.34,-0.12,14.36,0.73,0.57,1.000,0.00,0.00,46.00,8.87,66.2,26.24,2.26,2771,1.71,14.9,18.04,0
88.827,-0.78,-2.34,-0.12,14.36,0.85,0.57,1.000,0.00,0.00,46.00,8.85,66.2,26.57,2.28,2766,1.58,14.9,18.04,0
88.927,-0.78,-2.34,-0.12,14.36,0.82,0.57,1.000,0.00,0.00,46.00,8.93,66.2,26.14,2.28,2792,1.61,14.9,17.65,0
89.027,-1.56,-2.34,-0.12,14.24,0.83,0.57,1.000,0.00,0.00,46.00,8.27,66.2,26.14,2.26,2770,1.52,14.9,17.65,0
89.127,-0.78,-2.34,-0.12,14.47,0.85,0.57,1.000,0.00,0.00,46.00,8.27,66.2,26.45,2.26,2770,1.51,14.9,17.65,0
89.234,-1.56,-2.34,-0.12,14.47,0.79,0.57,1.000,0.00,0.00,46.00,8.33,66.2,26.45,2.28,2788,1.55,14.9,17.65,0
89.329,-0.78,-2.34,-0.12,14.47,0.79,0.57,1.000,0.00,0.00,46.00,8.29,66.2,25.92,2.26,2776,1.53,14.9,17.65,0
89.428,-0.78,-2.34,0.00,14.47,0.83,0.56,1.000,0.00,0.00,46.00,8.35,66.2,26.14,2.26,2796,1.49,14.5,17.65,0
89.529,-0.78,-2.34,0.00,14.47,0.75,0.56,1.000,0.00,0.00,46.00,8.35,66.2,25.75,2.26,2796,1.30,14.1,17.65,0
89.628,-0.78,-2.34,-0.12,14.47,0.79,0.55,1.000,0.00,0.00,46.00,8.28,66.2,24.63,2.20,2773,1.23,13.3,17.65,0
89.728,-3.12,-2.34,-0.12,14.24,0.84,0.53,1.000,0.00,0.00,46.00,7.16,66.2,21.20,2.12,2795,0.57,11.8,17.25,0
89.826,-4.69,-2.34,-0.12,14.13,0.87,0.47,1.000,0.00,0.00,46.00,6.50,66.2,19.56,2.08,2770,0.47,11.8,16.86,0
89.926,-3.12,-2.34,0.00,14.47,0.83,0.44,1.000,0.00,0.00,46.00,6.52,66.2,19.50,2.08,2776,0.96,11.8,16.86,0
90.029,-0.78,-2.34,0.00,14.81,0.45,0.43,1.000,0.00,0.00,46.00,6.56,66.2,17.69,1.96,2795,1.08,9.4,12.94,0
90.128,0.00,-2.34,-0.12,14.47,0.14,0.38,1.000,0.00,0.00,42.00,1.77,66.2,12.14,1.80,2765,1.06,7.5,10.59,0
90.227,0.00,-2.34,-0.12,14.36,0.10,0.30,1.000,0.00,0.00,39.50,1.75,66.2,12.08,1.78,2741,1.54,7.5,10.59,0
90.327,0.00,-2.34,0.25,15.85,0.15,0.27,1.000,0.00,0.00,39.00,1.80,66.2,11.82,1.80,2811,2.54,7.5,10.98,0
90.426,0.00,-2.34,0.50,17.69,0.03,0.26,1.000,0.00,0.00,38.00,1.76,66.2,11.93,1.82,2755,2.49,7.8,10.98,0
90.534,0.00,-2.34,0.38,17.57,0.03,0.26,1.000,0.00,0.00,38.50,1.79,66.2,11.93,1.82,2790,2.63,7.8,11.37,0
90.628,0.00,-2.34,0.50,18.03,0.03,0.26,1.000,0.00,0.00,38.50,1.76,66.2,11.93,1.82,2743,2.55,7.8,10.98,0
90.733,0.00,-2.34,0.50,17.80,0.03,0.26,1.000,0.00,0.00,38.50,1.77,66.2,12.03,1.80,2758,2.77,7.8,10.98,0
90.833,0.00,-2.34,0.62,19.06,0.03,0.26,1.000,0.00,0.00,36.50,1.77,66.2,11.93,1.80,2767,2.71,7.5,0.00,0
90.929,0.00,-2.34,0.75,20.33,0.03,0.26,1.000,0.00,0.00,33.00,1.75,66.2,11.51,1.80,2741,2.73,7.5,0.00,0
91.027,0.00,-2.34,1.00,20.33,0.02,0.25,1.000,0.00,0.00,30.00,1.77,66.2,11.61,1.78,2758,2.76,7.5,0.00,0
91.126,0.00,-2.34,1.38,20.33,0.01,0.25,1.000,0.00,0.00,27.50,1.75,66.2,11.66,1.80,2729,2.76,7.5,0.00,0
91.229,0.00,-2.34,1.62,20.33,0.01,0.25,1.000,0.00,0.00,31.00,4.71,66.2,11.61,1.80,2759,2.66,7.5,10.59,0
91.329,0.00,-2.34,1.62,20.33,0.00,0.26,1.000,0.00,0.00,36.50,4.71,66.2,11.27,1.78,2757,2.58,7.5,10.20,0
91.426,0.00,-2.34,1.38,20.33,0.01,0.25,1.000,0.00,0.00,37.50,4.65,66.2,11.27,1.78,2723,2.72,7.5,10.59,0
91.526,0.00,-2.34,1.00,20.33,0.04,0.25,1.000,0.00,0.00,39.50,5.83,66.2,16.39,2.08,2735,3.00,12.5,16.08,0
91.630,0.00,-2.34,0.75,20.33,0.08,0.35,1.000,0.00,0.00,46.00,7.70,66.2,22.20,2.18,2776,3.07,13.3,18.04,0
91.729,0.00,-2.34,0.38,17.80,0.91,0.44,1.000,0.00,0.00,45.50,7.52,66.2,21.87,2.18,2711,2.24,13.3,17.25,0
91.828,0.00,-2.34,0.12,15.62,0.90,0.47,1.000,0.00,0.00,46.00,7.51,66.2,21.78,2.18,2709,1.87,13.3,17.25,0
91.928,-3.91,-2.34,-0.12,14.24,0.88,0.48,1.000,0.00,0.00,46.00,7.63,66.2,21.97,2.16,2750,1.47,13.3,17.65,0
92.026,-3.91,-2.34,-0.12,14.13,0.86,0.48,1.000,0.00,0.00,46.00,7.56,66.2,21.91,2.16,2726,1.31,13.3,17.65,0
92.127,-3.91,-2.34,-0.12,14.36,0.85,0.48,1.000,0.00,0.00,46.00,7.57,66.2,22.03,2.18,2731,1.28,13.3,17.65,0
92.226,-4.69,-2.34,-0.12,14.47,0.82,0.48,1.000,0.00,0.00,46.00,7.58,66.2,22.31,2.18,2734,1.42,13.7,17.65,0
92.326,-3.91,-2.34,0.00,14.47,0.81,0.49,1.000,0.00,0.00,46.00,7.52,66.2,22.53,2.20,2712,1.50,13.7,17.65,0
92.426,-3.91,-2.34,0.00,14.59,0.74,0.50,1.000,0.00,0.00,46.00,7.58,66.2,23.11,2.20,2732,1.42,13.7,17.65,0
92.526,-3.91,-2.34,0.00,14.59,0.68,0.50,1.000,0.00,0.00,46.00,7.52,66.2,22.88,2.20,2713,1.32,13.7,17.65,0
92.626,-3.12,-2.34,-0.12,14.36,0.79,0.50,1.000,0.00,0.00,46.00,7.58,66.2,22.92,2.20,2733,1.31,13.7,17.65,0
92.730,-3.91,-2.34,-0.12,14.24,0.81,0.51,1.000,0.00,0.00,46.00,8.10,66.2,25.43,2.26,2712,1.97,14.9,17.65,0
92.829,-1.56,-2.34,0.00,14.70,0.81,0.54,1.000,0.00,0.00,46.00,8.14,66.2,25.28,2.26,2725,1.88,14.5,17.65,0
92.928,-0.78,-2.34,0.00,14.81,0.41,0.55,1.000,0.00,0.00,46.00,8.08,66.2,25.31,2.26,2704,1.54,14.5,17.65,0
93.033,-2.34,-2.34,-0.12,14.47,0.24,0.55,1.000,0.00,0.00,46.00,8.14,66.2,24.98,2.24,2725,1.45,14.5,17.65,0
93.131,-1.56,-2.34,0.00,14.47,0.58,0.55,1.000,0.00,0.00,46.00,8.09,66.2,25.19,2.24,2707,1.49,14.5,17.65,0
93.226,-1.56,-2.34,0.00,14.59,0.79,0.56,1.000,0.00,0.00,46.00,8.13,66.2,25.05,2.24,2722,1.46,14.5,17.65,0
93.330,-0.78,-2.34,0.00,14.59,0.77,0.56,1.000,0.00,0.00,46.00,8.08,66.2,25.74,2.26,2704,1.44,14.5,17.65,0
93.429,-0.78,-2.34,0.00,14.59,0.68,0.56,1.000,0.00,0.00,46.00,8.11,66.2,25.41,2.26,2716,1.41,14.5,17.65,0
93.530,0.00,-2.34,0.00,14.59,0.61,0.56,1.000,0.00,0.00,46.00,8.07,66.2,25.66,2.26,2703,1.35,14.5,17.25,0
93.633,-0.78,-2.34,0.00,14.47,0.76,0.57,1.000,0.00,0.00,46.00,8.13,66.2,25.85,2.26,2722,1.46,14.5,17.25,0
93.733,-0.78,-2.34,-0.12,14.47,0.79,0.57,1.000,0.00,0.00,46.00,8.06,66.2,25.65,2.26,2697,1.37,14.5,17.25,0
93.833,-0.78,-2.34,-0.12,14.47,0.76,0.57,1.000,0.00,0.00,46.00,8.11,66.2,25.76,2.26,2716,1.34,14.5,17.65,0
93.930,0.00,-2.34,0.00,14.59,0.77,0.57,1.000,0.00,0.00,46.00,8.06,66.2,25.66,2.26,2698,1.32,14.5,17.65,0
94.029,0.00,-2.34,0.00,14.59,0.74,0.57,1.000,0.00,0.00,46.00,8.11,66.2,25.56,2.26,2714,1.32,14.5,17.65,0
94.127,0.78,-2.34,0.00,14.59,0.74,0.57,1.000,0.00,0.00,46.00,8.02,66.2,25.46,2.26,2687,1.27,14.5,17.25,0
94.231,1.56,-2.34,0.00,14.59,0.64,0.57,1.000,0.00,0.00,45.50,8.66,66.2,27.82,2.34,2707,1.39,16.1,17.25,0
94.330,4.69,-2.34,0.00,14.81,0.54,0.62,1.000,0.00,0.00,44.50,10.34,66.2,31.63,2.40,2694,2.47,17.6,17.65,0
94.429,2.34,-2.34,-0.12,14.59,0.23,0.68,1.000,0.00,0.00,44.00,10.41,66.2,32.37,2.40,2710,2.56,17.6,17.65,0
94.533,1.56,-2.34,-0.12,14.13,0.83,0.71,1.000,0.00,0.00,44.00,10.31,66.2,32.36,2.42,2685,2.14,17.6,17.65,0
94.632,0.78,-2.34,-0.12,14.24,0.84,0.72,1.000,0.00,0.00,43.50,10.38,66.2,32.36,2.42,2704,1.96,17.6,17.25,0
94.726,0.78,-2.34,-0.12,14.13,0.86,0.72,1.000,0.00,0.00,43.50,10.28,66.2,32.58,2.42,2678,1.87,17.6,17.25,0
94.830,0.00,-2.34,-0.12,14.24,0.84,0.73,1.000,0.00,0.00,43.50,10.40,66.2,32.69,2.42,2708,1.85,17.6,17.25,0
94.926,-0.78,-2.34,-0.12,14.24,0.83,0.73,1.000,0.00,0.00,43.50,10.30,66.2,32.58,2.42,2682,1.84,17.6,17.25,0
95.026,-0.78,-2.34,-0.12,14.24,0.84,0.73,1.000,0.00,0.00,43.50,10.38,66.2,32.80,2.42,2702,1.81,17.6,17.25,0
95.133,-0.78,-2.34,-0.12,14.36,0.84,0.73,1.000,0.00,0.00,43.50,10.32,66.2,32.80,2.42,2687,1.73,17.6,17.25,0
95.231,-0.78,-2.34,-0.12,14.47,0.80,0.73,1.000,0.00,0.00,43.50,10.39,66.2,33.02,2.44,2706,1.69,17.6,17.25,0
95.331,-1.56,-2.34,-0.12,14.36,0.78,0.74,1.000,0.00,0.00,43.50,10.29,66.2,32.79,2.42,2680,1.70,17.6,17.25,0
95.428,-0.78,-2.34,-0.12,14.36,0.82,0.74,1.000,0.00,0.00,43.50,10.38,66.2,33.52,2.44,2702,1.61,17.6,17.25,0
95.527,-1.56,-2.34,-0.12,14.36,0.82,0.74,1.000,0.00,0.00,43.50,10.30,66.2,33.27,2.42,2681,1.65,17.6,17.25,0
95.626,-0.78,-2.34,-0.12,14.47,0.81,0.75,1.000,0.00,0.00,43.50,10.38,66.2,33.51,2.44,2702,1.55,17.6,17.25,0
95.729,-0.78,-2.34,-0.12,14.47,0.73,0.74,1.000,0.00,0.00,43.50,10.29,66.2,33.51,2.44,2679,1.50,17.6,17.25,0
95.825,-0.78,-2.34,0.00,14.47,0.78,0.75,1.000,0.00,0.00,43.50,10.36,66.2,33.75,2.44,2699,1.50,17.6,17.25,0
95.929,-0.78,-2.34,-0.12,14.36,0.83,0.75,1.000,0.00,0.00,43.50,10.28,66.2,33.63,2.44,2677,1.51,17.6,17.25,0
96.033,-1.56,-2.34,-0.12,14.36,0.82,0.75,1.000,0.00,0.00,43.50,10.35,66.2,33.75,2.44,2695,1.49,17.6,17.25,0
96.126,-0.78,-2.34,0.00,14.47,0.77,0.75,1.000,0.00,0.00,43.50,10.26,66.2,34.00,2.44,2673,1.46,17.6,17.25,0
96.231,-1.56,-2.34,-0.12,14.36,0.73,0.75,1.000,0.00,0.00,43.00,10.33,66.2,33.99,2.42,2690,1.47,17.6,17.25,0
96.329,-2.34,-2.34,-0.12,14.24,0.83,0.76,1.000,0.00,0.00,43.00,10.27,66.2,33.87,2.44,2675,1.47,17.6,17.25,0
96.428,-1.56,-2.34,0.00,14.47,0.81,0.76,1.000,0.00,0.00,43.50,10.35,66.2,33.87,2.44,2695,1.46,17.6,17.25,0
96.527,-2.34,-2.34,-0.12,14.47,0.73,0.76,1.000,0.00,0.00,43.00,10.25,66.2,33.87,2.44,2670,1.47,17.6,17.25,0
96.626,-2.34,-2.34,-0.12,14.36,0.76,0.76,1.000,0.00,0.00,43.00,10.32,66.2,33.86,2.44,2688,1.41,17.6,17.25,0
96.725,-1.56,-2.34,0.00,14.47,0.80,0.76,1.000,0.00,0.00,43.00,10.34,66.2,33.86,2.44,2692,1.37,17.6,17.25,0
96.829,-1.56,-2.34,-0.12,14.47,0.81,0.76,1.000,0.00,0.00,43.00,10.25,66.2,33.99,2.44,2669,1.41,17.6,17.25,0
96.932,-0.78,-2.34,0.00,14.59,0.76,0.76,1.000,0.00,0.00,43.00,10.89,66.2,33.86,2.44,2688,1.36,17.6,17.25,0
97.027,-1.56,-2.34,-0.12,14.47,0.73,0.76,1.000,0.00,0.00,43.00,10.23,66.2,33.74,2.44,2665,1.37,17.6,17.25,0
97.135,-0.78,-2.34,-0.12,14.36,0.81,0.76,1.000,0.00,0.00,43.00,10.88,66.2,34.95,2.48,2684,1.50,18.0,17.25,0
97.225,0.00,-2.34,0.00,14.70,0.74,0.78,1.000,0.00,0.00,43.00,10.80,66.2,35.19,2.46,2665,1.51,18.0,17.25,0
97.329,-1.56,-2.34,-0.12,14.47,0.68,0.78,1.000,0.00,0.00,42.50,10.87,66.2,35.18,2.46,2681,1.50,18.0,17.25,0
97.429,-1.56,-2.34,-0.12,14.36,0.74,0.79,1.000,0.00,0.00,43.00,10.76,66.2,34.94,2.46,2656,1.42,18.0,17.25,0
97.527,-0.78,-2.34,-0.12,14.36,0.80,0.78,1.000,0.00,0.00,43.00,10.87,66.2,34.82,2.46,2682,1.38,17.6,17.25,0
97.634,-0.78,-2.34,0.00,14.36,0.83,0.78,1.000,0.00,0.00,43.00,10.76,66.2,34.94,2.46,2654,1.37,18.0,17.25,0
97.727,-0.78,-2.34,-0.12,14.47,0.77,0.78,1.000,0.00,0.00,43.00,10.85,66.2,34.94,2.46,2676,1.39,18.0,17.25,0
97.827,-0.78,-2.34,0.00,14.59,0.70,0.78,1.000,0.00,0.00,42.50,10.83,66.2,35.30,2.46,2672,1.37,18.0,17.25,0
97.932,-1.56,-2.34,-0.12,14.36,0.70,0.79,1.000,0.00,0.00,42.50,10.77,66.2,35.30,2.48,2656,1.35,18.4,17.25,0
98.025,0.00,-2.34,0.00,14.47,0.81,0.80,1.000,0.00,0.00,42.00,11.97,66.2,39.25,2.56,2671,1.35,20.0,17.25,0
98.127,0.00,-2.34,0.00,14.59,0.55,0.86,1.000,0.00,0.00,41.00,11.88,66.2,40.01,2.56,2652,2.32,20.4,17.25,0
98.225,0.00,-2.34,0.00,14.59,0.55,0.89,1.000,0.00,0.00,40.50,12.52,66.2,40.14,2.56,2667,2.18,20.4,17.25,0
98.325,-2.34,-2.34,-0.12,14.24,0.73,0.90,1.000,0.00,0.00,40.50,12.44,66.2,39.86,2.56,2650,1.78,20.4,17.25,0
98.426,-0.78,-0.78,-0.12,14.24,0.83,0.90,1.000,0.00,0.00,40.00,12.51,66.2,40.13,2.56,2666,1.79,20.4,17.25,0
98.530,-2.34,-0.78,-0.12,14.24,0.82,0.91,1.000,0.00,0.00,40.00,12.51,64.4,40.81,2.58,2666,1.82,20.4,17.25,0
98.629,-2.34,-0.78,-0.12,14.36,0.80,0.91,1.000,0.00,0.00,39.50,12.41,64.4,40.81,2.58,2644,1.73,20.4,17.25,0
98.729,-3.91,-0.78,-0.12,14.36,0.76,0.92,1.000,0.00,0.00,39.50,12.50,64.4,40.53,2.58,2664,1.65,20.4,17.25,0
98.827,-3.91,-0.78,-0.12,14.36,0.77,0.92,1.000,0.00,0.00,39.50,12.42,64.4,40.66,2.58,2646,1.56,20.4,17.25,0
98.927,-2.34,-0.78,0.00,14.47,0.80,0.92,1.000,0.00,0.00,39.50,12.52,64.4,40.66,2.58,2667,1.55,20.0,17.25,0
99.025,-3.91,-0.78,-0.12,14.36,0.81,0.92,1.000,0.00,0.00,39.50,11.88,64.4,40.25,2.56,2651,1.44,20.0,17.25,0
99.125,-3.91,-0.78,-0.12,14.47,0.76,0.91,1.000,0.00,0.00,40.00,11.96,64.4,40.67,2.56,2669,1.33,19.6,17.25,0
99.230,-3.12,-0.78,0.00,14.47,0.61,0.91,1.000,0.00,0.00,40.00,12.50,64.4,40.53,2.58,2664,1.40,20.0,17.25,0
99.330,-3.12,-0.78,0.00,14.47,0.69,0.91,1.000,0.00,0.00,40.00,11.84,64.4,40.53,2.56,2643,1.35,20.0,17.25,0
99.428,-3.12,-0.78,0.00,14.47,0.78,0.92,1.000,0.00,0.00,39.50,11.92,64.4,40.94,2.58,2662,1.38,20.0,17.25,0
99.527,-3.12,-0.78,0.00,14.47,0.78,0.92,1.000,0.00,0.00,40.00,11.86,64.4,40.39,2.58,2647,1.33,20.0,17.25,0
99.631,-3.12,-0.78,0.00,14.59,0.65,0.91,1.000,0.00,0.00,40.00,11.94,64.4,40.25,2.56,2665,1.29,20.0,17.25,0
99.730,-3.12,-0.78,0.00,14.59,0.42,0.91,1.000,0.00,0.00,39.50,12.41,64.4,40.39,2.56,2644,1.34,20.0,17.25,0
99.829,-3.12,-0.78,0.00,14.47,0.46,0.92,1.000,0.00,0.00,39.50,12.51,64.4,40.65,2.56,2666,1.27,20.0,17.25,0
99.933,-3.12,-0.78,-0.12,14.36,0.73,0.92,1.000,0.00,0.00,39.50,12.52,64.4,40.38,2.58,2667,1.26,20.0,17.25,0
100.036,-2.34,-0.78,0.00,14.47,0.73,0.92,1.000,0.00,0.00,39.50,12.40,64.4,40.65,2.58,2642,1.27,20.0,17.25,0
100.127,-3.12,-0.78,0.00,14.59,0.68,0.92,1.000,0.00,0.00,39.50,12.49,64.4,40.93,2.58,2661,1.23,20.0,17.25,0
100.235,-3.91,-0.78,-0.12,14.36,0.73,0.92,1.000,0.00,0.00,39.50,12.38,64.4,40.93,2.58,2637,1.22,20.0,17.25,0
100.328,-3.12,-0.78,-0.12,14.36,0.81,0.93,1.000,0.00,0.00,39.50,12.48,64.4,40.65,2.56,2658,1.25,20.0,17.25,0
100.427,-3.12,-0.78,0.00,14.47,0.80,0.92,1.000,0.00,0.00,39.50,12.38,64.4,40.92,2.58,2638,1.24,20.0,17.25,0
100.525,-3.12,-0.78,0.00,14.59,0.71,0.92,1.000,0.00,0.00,39.50,12.40,64.4,40.51,2.58,2641,1.24,20.0,17.25,0
100.625,-3.91,-0.78,-0.12,14.47,0.70,0.92,1.000,0.00,0.00,39.50,12.47,64.4,40.51,2.58,2656,1.24,20.0,17.25,0
100.734,-3.12,-0.78,0.00,14.47,0.68,0.92,1.000,0.00,0.00,39.50,12.39,64.4,40.92,2.58,2640,1.19,20.0,17.25,0
100.832,-3.12,-0.78,-0.12,14.36,0.73,0.92,1.000,0.00,0.00,39.50,12.45,64.4,40.92,2.58,2652,1.24,20.0,17.25,0
100.930,-3.12,-0.78,0.00,14.47,0.77,0.92,1.000,0.00,0.00,39.50,12.39,64.4,40.65,2.58,2640,1.20,20.0,17.25,0
101.029,-2.34,-0.78,0.00,14.59,0.66,0.93,1.000,0.00,0.00,39.50,12.39,64.4,40.93,2.58,2640,1.18,19.6,17.25,0
101.134,-3.91,-0.78,-0.12,14.47,0.66,0.92,1.000,0.00,0.00,39.50,12.46,64.4,40.93,2.58,2654,1.16,20.0,17.25,0
101.227,-3.12,-0.78,-0.12,14.47,0.75,0.92,1.000,0.00,0.00,39.50,12.35,64.4,40.92,2.58,2632,1.22,20.0,16.86,0
101.330,-3.12,-0.78,0.00,14.47,0.76,0.92,1.000,0.00,0.00,39.50,11.90,64.4,40.51,2.58,2657,1.15,19.6,16.86,0
101.431,-3.12,-0.78,0.00,14.47,0.75,0.92,1.000,0.00,0.00,39.50,11.80,64.4,40.51,2.58,2634,1.11,19.6,17.25,0
101.533,-3.12,-0.78,0.00,14.47,0.69,0.92,1.000,0.00,0.00,39.50,12.46,64.4,40.38,2.58,2655,1.01,19.6,17.25,0
101.630,-3.91,-2.34,-0.12,14.59,0.53,0.92,1.000,0.00,0.00,39.50,12.45,64.4,40.38,2.58,2653,1.12,19.6,16.86,0
101.728,-3.12,-0.78,0.00,14.47,0.55,0.92,1.000,0.00,0.00,39.50,12.35,64.4,40.93,2.58,2632,1.15,19.6,16.86,0
101.830,-1.56,-0.78,0.00,14.59,0.53,0.92,1.000,0.00,0.00,39.50,12.43,64.4,40.38,2.56,2650,1.13,19.6,17.25,0
101.931,-3.12,-0.78,0.00,14.47,0.65,0.92,1.000,0.00,0.00,39.50,12.35,64.4,40.52,2.56,2631,1.17,19.6,17.25,0
102.033,-3.12,-0.78,0.00,14.47,0.74,0.92,1.000,0.00,0.00,39.50,12.47,64.4,40.52,2.58,2656,1.16,19.6,17.25,0
102.129,-2.34,-0.78,0.00,14.59,0.65,0.92,1.000,0.00,0.00,39.50,12.45,64.4,40.52,2.58,2653,1.11,19.6,17.25,0
102.235,-3.91,-2.34,-0.12,14.36,0.71,0.92,1.000,0.00,0.00,40.00,11.77,64.4,39.55,2.58,2628,1.16,19.6,17.25,0
102.334,-2.34,-0.78,0.00,14.47,0.81,0.91,1.000,0.00,0.00,40.00,11.91,64.4,40.11,2.56,2658,1.09,19.6,17.25,0
102.428,-2.34,-2.34,0.00,14.59,0.70,0.91,1.000,0.00,0.00,40.00,11.79,64.4,39.29,2.56,2632,1.08,19.6,16.86,0
102.535,-2.34,-0.78,0.00,14.59,0.52,0.91,1.000,0.00,0.00,40.00,11.86,64.4,40.10,2.56,2647,1.08,19.6,17.25,0
102.625,-2.34,-2.34,0.00,14.59,0.66,0.91,1.000,0.00,0.00,40.00,11.85,64.4,39.42,2.54,2645,1.01,19.2,17.25,0
102.726,-3.12,-2.34,-0.12,14.47,0.69,0.90,1.000,0.00,0.00,40.00,11.76,64.4,39.29,2.56,2624,0.94,19.2,16.86,0
102.829,-1.56,-2.34,0.00,14.47,0.77,0.90,1.000,0.00,0.00,40.00,11.85,64.4,39.43,2.56,2645,1.01,19.6,17.25,0
102.933,-0.78,-2.34,0.00,14.59,0.58,0.90,1.000,0.00,0.00,40.00,11.79,64.4,39.56,2.56,2632,1.06,19.2,17.25,0
103.028,-0.78,-2.34,0.00,14.59,0.59,0.90,1.000,0.00,0.00,40.50,11.85,64.4,39.16,2.56,2644,1.12,19.2,16.86,0
103.135,-2.34,-2.34,-0.12,14.47,0.51,0.89,1.000,0.00,0.00,40.50,11.85,64.4,39.16,2.54,2644,1.02,19.2,16.86,0
103.250,-2.34,-2.34,-0.12,14.36,0.73,0.89,1.000,0.00,0.00,40.50,11.76,64.4,39.85,2.54,2626,1.01,19.2,17.25,0
103.325,-0.78,-2.34,0.00,14.47,0.71,0.90,1.000,0.00,0.00,40.00,11.85,64.4,39.29,2.54,2644,1.07,19.6,16.86,0
103.426,-0.78,-0.78,0.00,14.47,0.71,0.90,1.000,0.00,0.00,40.00,11.76,64.4,39.99,2.56,2626,1.11,19.6,16.86,0
103.530,-0.78,-0.78,0.00,14.59,0.67,0.91,1.000,0.00,0.00,39.50,12.30,64.4,40.38,2.58,2620,1.25,20.0,17.25,0
103.630,-1.56,-0.78,-0.12,14.47,0.52,0.92,1.000,0.00,0.00,39.50,12.37,64.4,40.37,2.58,2636,1.38,20.0,16.86,0
103.729,-2.34,-0.78,-0.12,14.36,0.74,0.92,1.000,0.00,0.00,39.50,12.28,64.4,40.10,2.56,2616,1.29,19.6,16.86,0
103.827,-2.34,-0.78,-0.12,14.24,0.84,0.92,1.000,0.00,0.00,39.50,11.81,64.4,40.09,2.56,2636,1.06,20.0,17.25,0
103.926,-2.34,-0.78,0.00,14.36,0.83,0.92,1.000,0.00,0.00,39.00,12.39,64.4,42.30,2.60,2641,1.41,20.8,17.25,0
104.027,0.00,-0.78,0.00,14.70,0.51,0.95,1.000,0.00,0.00,38.50,12.88,64.4,42.40,2.60,2624,1.61,20.8,16.86,0
104.127,-2.34,-0.78,-0.12,14.59,0.25,0.96,1.000,0.00,0.00,38.00,12.96,64.4,41.98,2.62,2640,1.39,20.8,17.25,0
104.233,-2.34,-0.78,-0.12,14.24,0.59,0.97,1.000,0.00,0.00,38.00,12.87,64.4,42.53,2.60,2622,1.38,20.8,16.86,0
104.333,-3.12,-0.78,-0.12,14.24,0.82,0.97,1.000,0.00,0.00,38.00,12.96,64.4,42.39,2.60,2642,1.34,20.8,16.86,0
104.427,-3.12,-0.78,-0.12,14.36,0.83,0.97,1.000,0.00,0.00,38.00,12.95,64.4,43.07,2.60,2639,1.33,20.8,17.25,0
104.526,-3.12,-0.78,-0.12,14.47,0.74,0.97,1.000,0.00,0.00,37.50,12.85,64.4,43.07,2.62,2618,1.33,20.8,17.25,0
104.633,-3.91,-0.78,-0.12,14.36,0.74,0.98,1.000,0.00,0.00,37.50,12.94,64.4,42.94,2.60,2636,1.39,20.8,16.86,0
104.729,-3.91,-0.78,-0.12,14.47,0.74,0.98,1.000,0.00,0.00,37.50,12.82,64.4,42.93,2.62,2614,1.30,20.8,16.86,0
104.827,-4.69,-0.78,-0.12,14.36,0.74,0.98,1.000,0.00,-1.40,36.50,12.84,64.4,42.80,2.62,2617,1.31,20.8,16.86,0
104.926,-3.12,-0.78,0.00,14.47,0.78,0.98,1.000,0.00,-1.40,36.00,12.95,64.4,43.35,2.62,2640,1.30,20.8,17.25,0
105.025,-3.12,-0.78,0.00,14.59,0.56,0.98,1.000,0.00,-1.40,36.00,12.90,64.4,43.48,2.62,2630,1.25,20.8,16.86,0
