Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AF Sens 3 Volts (V),Calculated Load (g/rev),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF (g/s),MAF Volts (V),RPM (RPM),TD Boost Error (psi),Throttle Pos (%),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.6.0-27787][2005 USDM Impreza WRX STI][Reflash: Stage0 v400.ptm - Realtime: Stage0 v400.ptm]"
96.493,3.91,0.00,0.00,14.47,0.33,0.68,0.750,0.00,0.00,44.50,9.05,69.8,28.21,2.32,2496,0.71,15.3,16.47,0
96.583,3.12,0.00,-0.12,14.36,0.33,0.68,0.750,0.00,0.00,44.50,9.04,69.8,28.21,2.32,2494,0.75,15.3,16.47,0
96.679,3.12,0.00,-0.12,14.36,0.68,0.68,0.750,0.00,0.00,44.50,9.10,69.8,28.22,2.32,2510,0.70,15.3,16.47,0
96.765,3.12,0.00,-0.12,14.36,0.66,0.68,0.750,0.00,0.00,44.50,9.08,69.8,28.42,2.32,2504,0.73,15.3,16.47,0
96.855,3.12,0.00,-0.12,14.36,0.69,0.68,0.750,0.00,0.00,44.50,9.07,69.8,28.11,2.32,2501,0.80,15.3,16.47,0
96.955,2.34,0.00,-0.12,14.24,0.74,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.11,2.32,2483,0.74,15.3,16.47,0
97.041,3.12,0.00,-0.12,14.36,0.76,0.68,0.750,0.00,0.00,44.50,9.02,69.8,28.32,2.32,2486,0.71,15.3,16.47,0
97.130,2.34,0.00,-0.12,14.47,0.69,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.01,2.32,2484,0.73,15.3,16.47,0
97.228,3.12,0.00,-0.12,14.47,0.68,0.68,0.750,0.00,0.00,44.50,9.10,69.8,28.21,2.32,2509,0.70,15.3,16.47,0
97.314,2.34,0.00,-0.12,14.47,0.76,0.68,0.750,0.00,0.00,44.50,9.10,69.8,28.11,2.32,2508,0.74,15.3,16.47,0
97.414,2.34,0.00,-0.12,14.36,0.79,0.68,0.750,0.00,0.00,44.50,9.09,69.8,28.22,2.30,2506,0.77,15.3,16.47,0
97.509,3.12,0.00,-0.12,14.47,0.80,0.68,0.750,0.00,0.00,44.50,9.03,69.8,28.33,2.32,2489,0.74,15.3,16.47,0
97.596,2.34,0.00,-0.12,14.36,0.76,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.00,2.32,2483,0.73,15.3,16.47,0
97.689,2.34,0.00,-0.12,14.36,0.72,0.68,0.750,0.00,0.00,44.50,9.02,69.8,28.43,2.32,2486,0.74,15.3,16.47,0
97.774,3.12,0.00,-0.12,14.47,0.67,0.68,0.750,0.00,0.00,44.50,9.07,69.8,28.01,2.32,2502,0.76,15.3,16.47,0
97.873,2.34,0.00,-0.12,14.36,0.56,0.67,0.750,0.00,0.00,44.50,9.08,69.8,28.43,2.32,2502,0.73,15.3,16.47,0
97.957,2.34,0.00,-0.12,14.36,0.61,0.68,0.750,0.00,0.00,44.50,9.08,69.8,28.21,2.30,2502,0.75,15.3,16.47,0
98.047,3.12,0.00,-0.12,14.47,0.62,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.11,2.32,2484,0.68,15.3,16.47,0
98.142,2.34,0.00,-0.12,14.47,0.60,0.68,0.750,0.00,0.00,44.50,9.00,69.8,27.99,2.30,2482,0.72,15.3,16.47,0
98.236,2.34,0.00,-0.12,14.36,0.66,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.01,2.32,2484,0.70,15.3,16.47,0
98.324,2.34,0.00,-0.12,14.36,0.74,0.68,0.750,0.00,0.00,44.50,8.57,69.8,28.42,2.32,2510,0.77,15.3,16.47,0
98.420,2.34,0.00,-0.12,14.47,0.77,0.68,0.750,0.00,0.00,44.50,9.09,69.8,28.21,2.32,2507,0.71,15.3,16.47,0
98.524,2.34,0.00,-0.12,14.47,0.70,0.68,0.750,0.00,0.00,44.50,9.02,69.8,28.00,2.32,2488,0.74,15.3,16.47,0
98.602,3.91,0.00,0.00,14.59,0.60,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.22,2.32,2485,0.68,15.3,16.47,0
98.698,3.12,0.00,-0.12,14.47,0.62,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.42,2.32,2483,0.79,15.3,16.47,0
98.793,3.12,0.00,-0.12,14.36,0.68,0.68,0.750,0.00,0.00,44.50,9.08,69.8,28.22,2.32,2503,0.69,15.3,16.47,0
98.887,3.12,0.00,-0.12,14.36,0.72,0.68,0.750,0.00,0.00,44.50,9.09,69.8,28.00,2.32,2506,0.75,15.3,16.47,0
98.970,3.12,0.00,-0.12,14.47,0.65,0.68,0.750,0.00,0.00,44.50,9.07,69.8,28.21,2.32,2502,0.69,15.3,16.47,0
99.061,2.34,0.00,-0.12,14.36,0.60,0.68,0.750,0.00,0.00,44.50,8.99,69.8,28.42,2.32,2478,0.74,15.3,16.47,0
99.151,2.34,0.00,-0.12,14.36,0.64,0.68,0.750,0.00,0.00,44.50,8.99,69.8,27.90,2.30,2478,0.72,15.3,16.47,0
99.247,3.12,0.00,-0.12,14.47,0.73,0.67,0.750,0.00,0.00,44.50,9.00,69.8,28.11,2.32,2482,0.73,15.3,16.47,0
99.335,3.12,0.00,-0.12,14.47,0.78,0.68,0.750,0.00,0.00,44.50,9.09,69.8,28.31,2.30,2507,0.69,15.3,16.47,0
99.439,2.34,0.00,-0.12,14.36,0.74,0.68,0.750,0.00,0.00,44.50,9.08,69.8,28.11,2.32,2505,0.80,15.3,16.47,0
99.525,3.12,0.00,-0.12,14.47,0.76,0.68,0.750,0.00,0.00,44.50,9.09,69.8,28.21,2.32,2506,0.78,15.3,16.47,0
99.618,3.12,0.00,0.00,14.47,0.71,0.67,0.750,0.00,0.00,44.50,8.99,69.8,28.01,2.32,2480,0.72,15.3,16.47,0
99.724,3.12,0.00,-0.12,14.36,0.72,0.68,0.750,0.00,0.00,44.50,8.97,69.8,28.00,2.30,2473,0.70,15.3,16.47,0
99.799,3.12,0.00,-0.12,14.36,0.69,0.68,0.750,0.00,0.00,44.50,9.03,69.8,28.33,2.32,2490,0.70,15.3,16.47,0
99.887,3.12,0.00,-0.12,14.47,0.69,0.68,0.750,0.00,0.00,44.50,9.08,69.8,28.11,2.32,2503,0.79,15.3,16.47,0
99.985,3.12,0.00,-0.12,14.47,0.64,0.68,0.750,0.00,0.00,44.50,9.05,69.8,28.01,2.32,2496,0.70,15.3,16.47,0
100.078,2.34,0.00,-0.12,14.36,0.65,0.68,0.750,0.00,0.00,44.50,9.00,69.8,28.11,2.30,2480,0.70,15.3,16.47,0
100.173,2.34,0.00,-0.12,14.36,0.70,0.68,0.750,0.00,0.00,44.50,9.00,69.8,28.21,2.32,2482,0.71,15.3,16.47,0
100.259,3.12,0.00,-0.12,14.47,0.69,0.68,0.750,0.00,0.00,44.50,8.98,69.8,28.32,2.32,2477,0.76,15.3,16.47,0
100.362,2.34,0.00,-0.12,14.36,0.60,0.68,0.750,0.00,0.00,44.50,9.06,69.8,28.32,2.32,2498,0.68,15.3,16.47,0
100.446,2.34,0.00,-0.12,14.47,0.74,0.68,0.750,0.00,0.00,44.50,9.07,69.8,28.01,2.30,2500,0.78,15.3,16.47,0
100.535,3.12,0.00,-0.12,14.47,0.74,0.68,0.750,0.00,0.00,44.50,9.09,69.8,28.11,2.32,2507,0.71,15.3,16.47,0
100.639,3.12,0.00,-0.12,14.47,0.76,0.68,0.750,0.00,0.00,44.50,8.99,69.8,28.21,2.30,2478,0.72,15.3,16.47,0
100.725,3.12,0.00,0.00,14.47,0.63,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.32,2.32,2485,0.68,15.3,16.47,0
100.812,3.12,0.00,-0.12,14.36,0.58,0.68,0.750,0.00,0.00,44.00,9.03,69.8,28.42,2.32,2490,0.75,15.3,16.47,0
100.898,3.12,0.00,-0.12,14.36,0.67,0.68,0.750,0.00,0.00,44.00,9.06,69.8,28.64,2.32,2497,0.68,15.3,16.47,0
100.990,2.34,0.00,-0.12,14.36,0.73,0.68,0.750,0.00,0.00,44.50,9.07,69.8,28.31,2.32,2501,0.69,15.3,16.47,0
101.090,1.56,0.00,-0.12,14.36,0.70,0.68,0.750,0.00,0.00,44.50,9.09,69.8,28.43,2.30,2506,0.70,15.3,16.47,0
101.174,2.34,0.00,-0.12,14.36,0.69,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.11,2.32,2484,0.73,15.3,16.47,0
101.268,2.34,0.00,-0.12,14.47,0.66,0.68,0.750,0.00,0.00,44.50,8.46,69.8,27.79,2.32,2478,0.68,15.3,16.47,0
101.358,3.12,0.00,0.00,14.47,0.64,0.67,0.750,0.00,0.00,44.50,9.09,69.8,28.11,2.32,2506,0.69,15.3,16.47,0
101.457,3.12,0.00,0.00,14.47,0.40,0.68,0.750,0.00,0.00,44.50,9.09,69.8,27.99,2.32,2507,0.71,15.3,16.47,0
101.551,3.12,0.00,-0.12,14.47,0.33,0.68,0.750,0.00,0.00,44.50,9.09,69.8,28.22,2.32,2505,0.70,15.3,16.47,0
101.634,3.91,0.00,-0.12,14.47,0.34,0.68,0.750,0.00,0.00,44.50,9.00,69.8,27.90,2.32,2480,0.67,15.3,16.47,0
101.729,3.91,0.00,-0.12,14.47,0.39,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.21,2.32,2484,0.72,15.3,16.47,0
101.825,3.12,0.00,-0.12,14.36,0.38,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.11,2.32,2485,0.75,15.3,16.47,0
101.910,3.12,0.00,-0.12,14.24,0.62,0.68,0.750,0.00,0.00,44.50,9.07,69.8,28.11,2.32,2502,0.69,15.3,16.47,0
102.008,3.12,0.00,-0.12,14.36,0.74,0.68,0.750,0.00,0.00,44.50,9.06,69.8,28.00,2.32,2499,0.70,15.3,16.47,0
102.108,2.34,0.00,-0.12,14.36,0.62,0.68,0.750,0.00,0.00,44.50,9.07,69.8,28.10,2.32,2500,0.70,15.3,16.47,0
102.191,3.12,0.00,-0.12,14.36,0.70,0.68,0.750,0.00,0.00,44.00,8.98,69.8,28.74,2.32,2476,0.77,15.3,16.47,0
102.283,2.34,0.00,-0.12,14.36,0.72,0.68,0.750,0.00,0.00,44.00,9.00,69.8,28.22,2.32,2480,0.68,15.3,16.47,0
102.370,2.34,0.00,-0.12,14.36,0.77,0.68,0.750,0.00,0.00,44.50,9.00,69.8,28.00,2.32,2480,0.75,15.3,16.47,0
102.469,2.34,0.00,-0.12,14.47,0.76,0.68,0.750,0.00,0.00,44.50,9.08,69.8,27.69,2.32,2502,0.77,15.3,16.47,0
102.562,3.12,0.00,0.00,14.47,0.73,0.68,0.750,0.00,0.00,44.50,9.09,69.8,28.22,2.32,2506,0.74,15.3,16.47,0
102.660,3.12,0.00,0.00,14.47,0.62,0.68,0.750,0.00,0.00,44.50,9.02,69.8,28.43,2.32,2486,0.71,15.3,16.47,0
102.758,3.12,0.00,-0.12,14.36,0.55,0.68,0.750,0.00,0.00,44.50,9.02,69.8,28.11,2.32,2486,0.73,15.3,16.47,0
102.832,3.12,0.00,-0.12,14.36,0.70,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.32,2.30,2484,0.72,15.3,16.47,0
102.922,3.12,0.00,-0.12,14.36,0.67,0.68,0.750,0.00,0.00,44.50,9.06,69.8,28.33,2.32,2498,0.74,15.3,16.47,0
103.024,2.34,0.00,-0.12,14.36,0.69,0.68,0.750,0.00,0.00,44.50,9.07,69.8,27.90,2.30,2502,0.81,15.3,16.47,0
103.110,2.34,0.00,-0.12,14.36,0.67,0.68,0.750,0.00,0.00,44.50,9.06,69.8,27.90,2.30,2497,0.72,15.3,16.47,0
103.198,3.12,0.00,-0.12,14.47,0.64,0.67,0.750,0.00,0.00,44.50,8.98,69.8,27.68,2.32,2477,0.75,15.3,16.47,0
103.303,3.12,0.00,-0.12,14.47,0.56,0.67,0.750,0.00,0.00,44.50,9.00,69.8,28.21,2.32,2481,0.74,15.3,16.47,0
103.390,3.91,0.00,0.00,14.59,0.60,0.67,0.750,0.00,0.00,44.50,8.98,69.8,28.00,2.32,2476,0.70,15.3,16.47,0
103.483,3.91,0.00,-0.12,14.47,0.49,0.68,0.750,0.00,0.00,44.50,9.07,69.8,27.69,2.32,2500,0.68,15.3,16.47,0
103.573,3.91,0.00,-0.12,14.47,0.66,0.68,0.750,0.00,0.00,44.50,9.09,69.8,28.00,2.30,2507,0.76,15.3,16.47,0
103.660,3.12,0.00,-0.12,14.36,0.74,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.32,2.32,2485,0.69,15.3,16.47,0
103.763,3.91,0.00,-0.12,14.36,0.81,0.68,0.750,0.00,0.00,44.50,8.99,69.8,28.21,2.32,2478,0.72,15.3,16.47,0
103.860,3.91,0.00,-0.12,14.47,0.71,0.68,0.750,0.00,0.00,44.50,9.00,69.8,28.21,2.30,2482,0.69,15.3,16.47,0
103.949,3.12,0.00,-0.12,14.36,0.64,0.68,0.750,0.00,0.00,44.50,9.06,69.8,28.11,2.30,2498,0.74,15.3,16.47,0
104.033,3.12,0.00,-0.12,14.36,0.72,0.68,0.750,0.00,0.00,44.50,9.06,69.8,28.10,2.32,2499,0.66,15.3,16.47,0
104.118,2.34,0.00,-0.12,14.36,0.64,0.68,0.750,0.00,0.00,44.50,9.06,69.8,28.00,2.30,2499,0.74,15.3,16.47,0
104.213,3.12,0.00,-0.12,14.47,0.57,0.68,0.750,0.00,0.00,44.50,9.00,69.8,27.79,2.32,2482,0.68,15.3,16.47,0
104.310,2.34,0.00,-0.12,14.36,0.67,0.68,0.750,0.00,0.00,44.50,8.99,69.8,28.32,2.30,2478,0.72,15.3,16.47,0
104.397,3.12,0.00,-0.12,14.36,0.72,0.68,0.750,0.00,0.00,44.50,8.98,69.8,28.11,2.32,2476,0.68,15.3,16.47,0
104.497,3.12,0.00,-0.12,14.47,0.76,0.68,0.750,0.00,0.00,44.50,9.09,69.8,28.11,2.30,2506,0.78,15.3,16.47,0
104.585,3.12,0.00,-0.12,14.47,0.72,0.67,0.750,0.00,0.00,44.50,9.08,69.8,28.11,2.32,2503,0.69,15.3,16.47,0
104.670,3.12,0.00,-0.12,14.47,0.69,0.68,0.750,0.00,0.00,44.50,9.07,69.8,28.10,2.32,2501,0.71,15.3,16.47,0
104.765,3.12,0.00,-0.12,14.47,0.67,0.68,0.750,0.00,0.00,44.50,9.02,69.8,28.00,2.32,2488,0.79,15.3,16.47,0
104.860,3.12,0.00,-0.12,14.36,0.73,0.68,0.750,0.00,0.00,44.50,9.05,69.8,28.21,2.32,2496,0.69,15.3,16.47,0
104.946,3.12,0.00,-0.12,14.36,0.73,0.67,0.750,0.00,0.00,44.50,9.06,69.8,28.21,2.30,2498,0.74,15.3,16.47,0
105.045,3.91,0.00,-0.12,14.47,0.62,0.68,0.750,0.00,0.00,44.50,9.07,69.8,28.10,2.32,2501,0.70,15.3,16.47,0
105.132,3.91,0.00,-0.12,14.47,0.52,0.68,0.750,0.00,0.00,44.50,9.08,69.8,28.21,2.32,2504,0.76,15.3,16.47,0
105.229,3.91,0.00,-0.12,14.47,0.58,0.68,0.750,0.00,0.00,44.50,8.98,69.8,28.32,2.32,2476,0.70,15.3,16.47,0
105.319,3.12,0.00,-0.12,14.36,0.61,0.68,0.750,0.00,0.00,44.50,9.00,69.8,28.11,2.30,2482,0.71,15.3,16.47,0
105.409,3.12,0.00,-0.12,14.36,0.75,0.67,0.750,0.00,0.00,44.50,9.00,69.8,28.22,2.32,2481,0.69,15.3,16.47,0
105.503,3.12,0.00,-0.12,14.36,0.74,0.68,0.750,0.00,0.00,44.50,9.10,69.8,28.21,2.32,2510,0.80,15.3,16.47,0
105.597,3.12,0.00,-0.12,14.36,0.81,0.68,0.750,0.00,0.00,44.50,9.10,69.8,28.21,2.32,2508,0.70,15.3,16.47,0
105.689,3.12,0.00,-0.12,14.47,0.78,0.68,0.750,0.00,0.00,44.50,9.08,69.8,28.22,2.32,2504,0.70,15.3,16.47,0
105.793,2.34,0.00,-0.12,14.36,0.76,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.22,2.30,2485,0.67,15.3,16.47,0
105.882,3.12,0.00,-0.12,14.36,0.77,0.68,0.750,0.00,0.00,44.50,9.04,69.8,28.00,2.32,2492,0.81,15.3,16.47,0
105.961,3.12,0.00,-0.12,14.47,0.73,0.68,0.750,0.00,0.00,44.50,9.02,69.8,28.32,2.32,2488,0.70,15.3,16.47,0
106.053,3.12,0.00,-0.12,14.36,0.60,0.68,0.750,0.00,0.00,44.50,9.07,69.8,28.32,2.32,2502,0.72,15.3,16.47,0
106.152,3.12,0.00,-0.12,14.36,0.68,0.68,0.750,0.00,0.00,44.50,9.08,69.8,27.79,2.32,2503,0.68,15.3,16.47,0
106.245,3.12,0.00,-0.12,14.47,0.66,0.68,0.750,0.00,0.00,44.50,9.08,69.8,28.32,2.32,2504,0.69,15.3,16.47,0
106.333,3.12,0.00,-0.12,14.47,0.64,0.68,0.750,0.00,0.00,44.50,9.00,69.8,28.22,2.32,2481,0.71,15.3,16.47,0
106.420,3.12,0.00,-0.12,14.47,0.66,0.68,0.750,0.00,0.00,44.50,9.00,69.8,28.00,2.32,2480,0.72,15.3,16.47,0
106.510,3.12,0.00,-0.12,14.47,0.72,0.68,0.750,0.00,0.00,44.50,9.09,69.8,28.10,2.32,2506,0.69,15.3,16.47,0
106.613,3.12,0.00,-0.12,14.47,0.78,0.68,0.750,0.00,0.00,44.50,9.09,69.8,28.11,2.32,2506,0.69,15.3,16.47,0
106.696,3.12,0.00,-0.12,14.47,0.79,0.68,0.750,0.00,0.00,44.50,9.09,69.8,27.90,2.32,2506,0.68,15.3,16.47,0
106.785,3.12,0.00,-0.12,14.47,0.75,0.68,0.750,0.00,0.00,44.50,9.02,69.8,28.31,2.32,2488,0.72,15.3,16.47,0
106.881,3.12,0.00,-0.12,14.47,0.73,0.68,0.750,0.00,0.00,44.50,9.04,69.8,27.79,2.32,2492,0.78,15.3,16.47,0
106.975,3.12,0.00,-0.12,14.36,0.72,0.68,0.750,0.00,0.00,44.50,9.05,69.8,28.11,2.30,2496,0.72,15.3,16.47,0
107.075,3.12,0.00,-0.12,14.36,0.51,0.68,0.750,0.00,0.00,44.50,9.07,69.8,28.21,2.30,2502,0.76,15.3,16.47,0
107.166,3.91,0.00,-0.12,14.47,0.48,0.68,0.750,0.00,0.00,44.50,9.10,69.8,28.22,2.32,2508,0.71,15.3,16.47,0
107.255,3.91,0.00,-0.12,14.36,0.47,0.68,0.750,0.00,0.00,44.50,9.09,69.8,28.21,2.30,2505,0.76,15.3,16.47,0
107.338,3.12,0.00,-0.12,14.36,0.62,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.11,2.32,2483,0.70,15.3,16.47,0
107.435,2.34,0.00,-0.12,14.24,0.72,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.00,2.32,2483,0.74,15.3,16.47,0
107.521,3.12,0.00,-0.12,14.36,0.75,0.68,0.750,0.00,0.00,44.50,9.02,69.8,28.01,2.32,2488,0.71,15.3,16.47,0
107.619,2.34,0.00,-0.12,14.36,0.73,0.68,0.750,0.00,0.00,44.50,9.10,69.8,28.10,2.30,2510,0.75,15.3,16.47,0
107.713,2.34,0.00,-0.12,14.36,0.73,0.68,0.750,0.00,0.00,44.50,9.10,69.8,28.22,2.30,2509,0.73,15.3,16.47,0
107.809,3.12,0.00,-0.12,14.47,0.79,0.68,0.750,0.00,0.00,44.50,9.09,69.8,27.89,2.30,2506,0.74,15.3,16.47,0
107.905,3.12,0.00,-0.12,14.47,0.72,0.67,0.750,0.00,0.00,44.50,8.50,69.8,27.90,2.30,2491,0.70,15.3,16.47,0
107.988,3.91,0.00,0.00,14.47,0.61,0.67,0.750,0.00,0.00,44.50,9.05,69.8,27.80,2.32,2496,0.74,15.3,16.47,0
108.083,3.91,0.00,-0.12,14.47,0.45,0.67,0.750,0.00,0.00,44.50,9.03,69.8,28.21,2.32,2489,0.66,15.3,16.47,0
108.178,3.91,0.00,0.00,14.47,0.36,0.67,0.750,0.00,0.00,44.50,9.08,69.8,28.01,2.32,2503,0.73,15.3,16.47,0
108.263,3.91,0.00,-0.12,14.36,0.37,0.67,0.750,0.00,0.00,44.50,9.09,69.8,28.21,2.32,2507,0.67,15.3,16.47,0
108.362,3.91,0.00,-0.12,14.36,0.41,0.68,0.750,0.00,0.00,44.50,9.09,69.8,28.21,2.32,2507,0.67,15.3,16.47,0
108.447,3.12,0.00,-0.12,14.24,0.61,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.11,2.32,2486,0.68,15.3,16.47,0
108.546,3.91,0.00,-0.12,14.36,0.72,0.68,0.750,0.00,0.00,44.50,9.02,69.8,28.00,2.32,2488,0.72,15.3,16.47,0
108.635,3.91,0.00,-0.12,14.47,0.73,0.67,0.750,0.00,0.00,44.50,9.02,69.8,28.53,2.30,2487,0.69,15.3,16.47,0
108.719,3.91,0.00,-0.12,14.47,0.74,0.68,0.750,0.00,0.00,44.50,9.10,69.8,28.01,2.32,2510,0.70,15.3,16.47,0
108.814,3.12,0.00,-0.12,14.36,0.78,0.68,0.750,0.00,0.00,44.50,9.09,69.8,28.11,2.32,2507,0.70,15.3,16.47,0
108.910,3.91,0.00,-0.12,14.36,0.80,0.68,0.750,0.00,0.00,44.50,9.10,69.8,28.43,2.32,2508,0.72,15.3,16.47,0
109.011,3.12,0.00,-0.12,14.47,0.70,0.68,0.750,0.00,0.00,44.00,9.04,69.8,28.42,2.32,2492,0.70,15.3,16.47,0
109.091,2.34,0.00,-0.12,14.24,0.71,0.68,0.750,0.00,0.00,44.50,9.03,69.8,28.21,2.30,2489,0.72,15.3,16.47,0
109.178,3.12,0.00,-0.12,14.36,0.80,0.68,0.750,0.00,0.00,44.50,9.02,69.8,27.79,2.32,2488,0.77,15.3,16.47,0
109.281,2.34,0.00,-0.12,14.36,0.63,0.68,0.750,0.00,0.00,44.50,9.08,69.8,28.20,2.32,2503,0.70,15.3,16.47,0
109.366,3.12,0.00,-0.12,14.36,0.49,0.67,0.750,0.00,0.00,44.50,9.08,69.8,28.42,2.32,2503,0.74,15.3,16.47,0
109.457,3.91,0.00,0.00,14.47,0.49,0.68,0.750,0.00,0.00,44.50,9.09,69.8,28.21,2.32,2507,0.69,15.3,16.47,0
109.563,3.91,0.00,-0.12,14.47,0.42,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.32,2.32,2483,0.76,15.3,16.47,0
109.639,2.34,0.00,-0.12,14.24,0.53,0.68,0.750,0.00,0.00,44.50,9.00,69.8,28.64,2.32,2482,0.71,15.3,16.47,0
109.734,3.12,0.00,-0.12,14.36,0.77,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.42,2.32,2484,0.74,15.3,16.47,0
109.830,2.34,0.00,-0.12,14.36,0.78,0.68,0.750,0.00,0.00,44.00,9.12,69.8,28.42,2.32,2514,0.72,15.3,16.47,0
109.918,3.12,0.00,-0.12,14.47,0.78,0.68,0.750,0.00,0.00,44.50,9.11,69.8,28.21,2.32,2511,0.71,15.3,16.47,0
110.006,3.12,0.00,-0.12,14.36,0.79,0.68,0.750,0.00,0.00,44.50,9.03,69.8,28.21,2.32,2490,0.70,15.3,16.47,0
110.104,3.12,0.00,-0.12,14.36,0.75,0.68,0.750,0.00,0.00,44.00,9.04,69.8,28.42,2.32,2492,0.73,15.3,16.47,0
110.190,2.34,0.00,-0.12,14.36,0.74,0.68,0.750,0.00,0.00,44.00,8.98,69.8,28.42,2.32,2475,0.76,15.3,16.47,0
110.281,3.12,0.00,-0.12,14.36,0.70,0.68,0.750,0.00,0.00,44.00,9.05,69.8,28.32,2.32,2496,0.72,15.3,16.47,0
110.390,2.34,0.00,-0.12,14.36,0.70,0.68,0.750,0.00,0.00,44.00,9.07,69.8,28.43,2.32,2502,0.70,15.3,16.47,0
110.469,2.34,0.00,-0.12,14.36,0.68,0.68,0.750,0.00,0.00,44.50,8.56,69.8,28.32,2.32,2508,0.75,15.3,16.47,0
110.560,3.12,0.00,-0.12,14.47,0.61,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.21,2.32,2484,0.77,15.3,16.47,0
110.666,3.12,0.00,0.00,14.59,0.49,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.22,2.32,2485,0.69,15.3,16.47,0
110.743,3.12,0.00,-0.12,14.47,0.45,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.22,2.32,2484,0.76,15.3,16.47,0
110.839,3.12,0.00,-0.12,14.36,0.65,0.68,0.750,0.00,0.00,44.50,9.08,69.8,28.21,2.32,2504,0.72,15.3,16.47,0
110.930,2.34,0.00,-0.12,14.36,0.73,0.68,0.750,0.00,0.00,44.50,9.10,69.8,28.42,2.32,2509,0.71,15.3,16.47,0
111.033,3.12,0.00,-0.12,14.47,0.79,0.68,0.750,0.00,0.00,44.50,9.11,69.8,28.11,2.32,2512,0.67,15.3,16.47,0
111.109,3.12,0.00,-0.12,14.47,0.74,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.32,2.32,2485,0.75,15.3,16.47,0
111.205,3.12,0.00,0.00,14.47,0.60,0.68,0.750,0.00,0.00,44.50,9.02,69.8,28.22,2.32,2488,0.70,15.3,16.47,0
111.295,3.91,0.00,0.00,14.47,0.46,0.68,0.750,0.00,0.00,44.50,9.04,69.8,28.21,2.32,2492,0.75,15.3,16.47,0
111.390,3.12,0.00,-0.12,14.36,0.45,0.68,0.750,0.00,0.00,44.50,9.09,69.8,28.42,2.32,2508,0.71,15.3,16.47,0
111.480,3.12,0.00,-0.12,14.24,0.69,0.68,0.750,0.00,0.00,44.00,9.05,69.8,28.53,2.32,2497,0.74,15.3,16.47,0
111.570,2.34,0.00,-0.12,14.36,0.70,0.68,0.750,0.00,0.00,44.50,8.59,69.8,27.58,2.32,2516,0.68,15.3,16.47,0
111.660,2.34,0.00,-0.12,14.36,0.70,0.67,0.750,0.00,0.00,44.50,9.05,69.8,28.32,2.32,2495,0.70,15.3,16.47,0
111.760,3.12,0.00,-0.12,14.47,0.60,0.68,0.750,0.00,0.00,44.50,9.01,69.8,28.42,2.32,2484,0.77,15.3,16.47,0
111.853,3.12,0.00,-0.12,14.47,0.52,0.68,0.750,0.00,0.00,44.50,9.02,69.8,28.32,2.32,2488,0.76,15.3,16.47,0
111.941,3.12,0.00,-0.12,14.36,0.64,0.68,0.750,0.00,0.00,44.50,9.10,69.8,28.21,2.32,2510,0.72,15.3,16.47,0
112.030,3.12,0.00,-0.12,14.47,0.64,0.68,0.750,0.00,0.00,44.50,9.12,69.8,28.32,2.32,2514,0.77,15.3,16.47,0
112.123,3.91,0.00,-0.12,14.47,0.58,0.68,0.750,0.00,0.00,44.50,9.12,69.8,28.00,2.32,2514,0.74,15.3,16.47,0
112.223,3.12,0.00,-0.12,14.36,0.70,0.68,0.750,0.00,0.00,44.50,9.04,69.8,28.21,2.32,2493,0.74,15.3,16.47,0
112.316,3.12,0.00,-0.12,14.36,0.75,0.68,0.750,0.00,0.00,44.50,9.03,69.8,28.11,2.30,2489,0.74,15.3,16.47,0
112.403,3.12,0.00,-0.12,14.36,0.71,0.68,0.750,0.00,0.00,44.50,9.04,69.8,28.00,2.32,2493,0.72,15.3,16.47,0
112.488,3.12,0.00,-0.12,14.47,0.67,0.68,0.750,0.00,0.00,44.50,9.09,69.8,28.21,2.32,2506,0.74,15.3,16.47,0
